nombre,imagen,codigo cofepris,precio,piezas,precio unitario,subtotal
ILTUX 20 mg Caja Con 14 Tabletas,https://www.farmalisto.com.mx/100049-large_default/olmesartan-iltux-20-mg-con-14-tabletas.jpg,<span>086M2012SSAIV</span>,441.0,40,220.5,8820.0
Tavor Cr 10 mg Caja Con 10 Tabletas,https://www.farmalisto.com.mx/98908-large_default/comprar-tavor-cr-10-mg-caja-con-10-tabletas-incontinencia-urinario-precio.jpg,<span>133M97SSAIV</span>,879.0,144,439.5,63288.0
Tafirol Ac 500 mg / 50 mg Caja Con 15 Tabletas,https://www.farmalisto.com.mx/98924-large_default/comprar-tafirol-ac-500-mg-50-mg-caja-con-15-tabletas-precio.jpg,,349.0,70,174.5,12215.0
Geslutin 200 mg Caja Con 15 Perlas,https://www.farmalisto.com.mx/98922-large_default/Comprar-Geslutin-200-mg-Caja-Con-15-Perlas-Anticonceptivo-Precio.jpg,<span>594M99SSAIV</span>,690.0,152,345.0,52440.0
Mictasol 400 mg / 100 mg Caja Con 16 Comprimidos - RX2,https://www.farmalisto.com.mx/102795-large_default/mictasol-400-mg-100-mg-caja-con-16-comprimidos-rx2-precio.jpg,<span>543M2002SSAIV</span>,714.0,144,357.0,51408.0
Lertus SR 75 mg Caja Con 20 Comprimidos,https://www.farmalisto.com.mx/98931-large_default/comprar-lertus-75-mg-caja-con-20-capsulas-dolor-precio.jpg,<span>409M2001SSAIV</span>,866.0,178,433.0,77074.0
Trexen 100 mg Caja Con 7 Óvulos,https://www.farmalisto.com.mx/73871-large_default/comprar-trexen-100-mg-caja-con-7-ovulos-vaginosis-bacteriana-precio.jpg,<span><strong>COFEPRIS: </strong>065M2000 SSA IV</span>,651.0,109,325.5,35479.5
Rubrum ASF 100 mg Caja con 5 Cápsulas,https://www.farmalisto.com.mx/98894-large_default/comprar-rubrum-asf-100-mg-caja-con-5-capsulas-tumor-cerebral-precio.jpg,<span>241M2008SSAIV</span>,9110.0,196,4555.0,892780.0
Adecur 2 mg Caja Con 15 Tabletas,https://www.farmalisto.com.mx/78485-large_default/comprar-adecur-2-mg-caja-con-15-tabletas-precio.jpg,<span>354M97SSAIV</span>,483.0,165,241.5,39847.5
Anuar ASF 0.5 mg Caja con Frasco con 8 Tabletas,https://www.farmalisto.com.mx/98957-large_default/comprar-anuar-asf-05-mg-caja-con-frasco-con-8-tabletas-galactorrea-precio.jpg,<span>326M2008SSAIV</span>,3321.5,119,1660.75,197629.25
Tim Asf 25mg Caja Con 30 Tabletas,https://www.farmalisto.com.mx/66839-large_default/tim-asf-25mg-caja-con-30-tabletas-esquizofrenia.jpg,<span>109M2012SSAIV</span>,439.0,106,219.5,23267.0
Calutol 50 mg Con 28 Tabletas,https://www.farmalisto.com.mx/104895-large_default/comprar-calutol-50-mg-28-tabletas-precio.jpg,<span>618M2003 SSA IV</span>,3644.0,46,1822.0,83812.0
