nombre,imagen,codigo cofepris,precio,piezas,precio unitario,subtotal
"Iltux2hct 20 mg /12,5 mg Caja Con 28 Tabletas",https://www.farmalisto.com.mx/100064-large_default/comprar-iltux2hct-20-mg-125-mg-caja-con-28-tabletas-antihipertensivo-precio.jpg,<span>193M2013SSAIV</span>,919.0,55,459.5,25272.5
Prikul 50 mg Caja Con 28 Cápsulas,https://www.farmalisto.com.mx/93364-large_default/comprar-prikul-50-mg-caja-con-28-capsulas-precio.jpg,<span>091M2013 SSA IV</span>,737.0,188,368.5,69278.0
Tavor Cr 10 mg Caja Con 10 Tabletas,https://www.farmalisto.com.mx/98908-large_default/comprar-tavor-cr-10-mg-caja-con-10-tabletas-incontinencia-urinario-precio.jpg,<span>133M97SSAIV</span>,879.0,107,439.5,47026.5
Eligard 22.5 mg Solución Inyectable Caja con 2 Jeringas Prellenadas RX3,https://www.farmalisto.com.mx/100599-large_default/comprar-eligard-22-5-mg-solucion-inyectable-con-2-jeringas-prellenadas-carcionama-de-prostata-rx3-precio.jpg,<span>626M2003SSAIV</span>,9439.0,154,4719.5,726803.0
Xumer 120 mg Caja Con 7 Tabletas,https://www.farmalisto.com.mx/89463-large_default/comprar-xumer-120-mg-caja-con-7-tabletas-precio.jpg,"<span> 156M2018 SSA, IV</span>",624.0,41,312.0,12792.0
Geslutin 100 mg Caja Con 30 Perlas,https://www.farmalisto.com.mx/98920-large_default/comprar-geslutin-100-mg-caja-con-30-perlas-insuficiencia-progesterona-precio.jpg,<span>594M99 SSA IV</span>,675.0,96,337.5,32400.0
Arluy 200 mg Caja Con 30 Cápsulas,https://www.farmalisto.com.mx/98934-large_default/comprar-arluy-200-mg-caja-con-30-capsulas-motilidad-intestinal-precio.jpg,<span>308M2002SSAIV</span>,799.0,136,399.5,54332.0
Nulytely Polvo Para Solución Caja Con 4 Sobres,https://www.farmalisto.com.mx/98962-large_default/comprar-nulytely-polvo-para-solucion-caja-con-4-sobres-precio.jpg,<span>248M94SSAIV</span>,756.0,92,378.0,34776.0
Dubila 5 mg Caja Con 28 Tabletas,https://www.farmalisto.com.mx/89462-large_default/comprar-dubila-5-mg-caja-con-28-tabletas-precio.jpg,<span> 367M2017 SSA IV</span>,757.0,174,378.5,65859.0
Vartalon Granulado Con 15 Sobres,https://www.farmalisto.com.mx/98916-large_default/Comprar-Vartalon-Granulado-Caja-Con-15-g-Sobres-Astrosis-Precio.jpg,<span>195M2000SSAIV</span>,1005.97,153,502.985,76956.7
Aditral 200 mg Caja Con 7 Tabletas,https://www.farmalisto.com.mx/77378-large_default/comprar-aditral-200-mg-caja-con-7-tabletas-precio.jpg,<span>046M2018SSAIV</span>,409.0,188,204.5,38446.0
Zoltum 20 mg Caja Con 14 Comprimidos,https://www.farmalisto.com.mx/104354-large_default/comprar-zoltum-20-mg-caja-con-14-comprimidos-malestar-estomacal-precio.jpg,<span>248M2009SSAIV</span>,352.0,159,176.0,27984.0
Adecur 2 mg Caja Con 15 Tabletas,https://www.farmalisto.com.mx/78485-large_default/comprar-adecur-2-mg-caja-con-15-tabletas-precio.jpg,<span>354M97SSAIV</span>,483.0,198,241.5,47817.0
Truxa 500 mg Caja Con 4 Comprimidos -RX2,https://www.farmalisto.com.mx/81725-large_default/comprar-truxa-500-mg-caja-con-4-comprimidos-antibiotico-precio.jpg,<span><strong>Dosis y vía de administración:</strong> </span>,475.0,84,237.5,19950.0
